1138224000,1
912950500,1
711390000,1
509829500,1
438690500,1
355695000,2
331982000,1
272699500,1
260843000,2
248986500,1
225273500,3
201560500,3
177847500,1
165991000,1
154134500,2
142278000,2
130421500,5
118565000,2
635000,3464.067034
561000,6495.217052
252000,4595.15838
224800,3993.72618
217000,1812.572431
212000,2600.111908
206200,4742.594113
201500,2494.18198
200450,1976.926732
181001,2634.379402
181000,3932.249367
168300,2517.406789
157000,3142.155924
155900,2989.380596
153000,5202.389924
151500,2251.984805
135000,4807.136326
133500,2989.976562
132500,1444.566525
132500,2081.870477
131000,3031.351705
130800,1764.570154
130000,1970.141762
126500,3751.241849
125000,5402.666081
122000,3166.620601
118000,2518.45223
115000,1960.97907
115000,5099.082404
112500,3265.713946
111500,4229.300731
108000,6054.916605
108000,1540.29987
105900,3271.955506
105000,2096.542581
105000,2067.606251
104500,2290.777699
104200,629.8611035
103830,5873.542667
103500,2510.522052
103000,2854.383306
102100,1593.209122
102000,9036.384447
101050,5093.372084
101000,1806.872322
100500,2090.406966
100100,1754.903276
100000,8198.088461
100000,1798.585136
100000,3520.468085
99000,3489.225217
96700,5585.771777
95900,2630.611856
95620,1855.294477
95000,3442.150257
95000,3995.789151
95000,1509.730308
93300,4704.183175
93000,13419.01816
91400,5309.127197
90500,1387.784312
90000,2316.63175
90000,1707.859952
89500,6642.780645
88000,10431.10604
86200,1889.714974
86100,4251.491009
86000,1502.627773
85500,7825.692309
85300,1479.697848
85200,2021.696063
85200,3308.649735
85000,2553.473799
84560,2121.68452
84200,4069.922466
84000,2354.915648
82800,5208.888171
82400,708.4665189
82200,4442.716405
82000,3758.061388
81200,6135.905666
80000,4032.85139
79500,2224.37775
79050,2048.841985
78560,2318.347357
78000,4846.398561
78000,2028.242271
77600,3069.944811
77000,8198.674751
77000,2673.253827
76500,2062.199117
76000,5804.569219
76000,2959.623457
76000,2152.487052
76000,1383.050946
75500,2634.581177
75000,2167.287278
75000,1782.551847
74600,1963.585431
74250,2030.452763
74000,2943.98083
73200,33.96225982
72800,2325.842958
71944,4848.315561
71700,2137.07615
71500,1739.845831
71000,2163.898943
70000,4996.162339
69000,2142.528256
69000,2756.090505
68000,3964.05791
68000,3822.830529
67800,1799.367689
67300,1824.176096
65500,2102.692172
65500,1000.054689
65300,1954.07094
64500,31778.84204
63700,2344.020243
63500,3392.127955
63000,2048.593132
62800,5217.090793
62600,1441.357861
62200,4836.837441
62100,1796.450124
62000,2272.74133
62000,5085.302718
60500,2028.169991
60500,5244.219635
60250,1725.192925
60000,1277.003283
60000,2978.321212
60000,1108.412681
60000,1919.769882
60000,2511.740927
60000,1421.210786
59800,7243.812544
59005,1218.521796
58940,9672.045195
58000,2710.751593
57400,5186.539519
57300,2129.322432
57000,3282.301746
56500,5780.075856
56500,3266.641501
56000,1791.004716
56000,4851.852419
56000,4164.932594
56000,2293.326988
55500,1713.165467
55400,2055.091515
55000,1239.827792
55000,3591.672687
55000,3273.090275
55000,1547.501867
55000,0
55000,4290.901021
55000,2736.042193
54500,5468.872238
54500,1861.212644
54000,2165.810106
53500,4653.845893
53216,7586.610082
53200,1974.980414
53100,2561.165371
53000,2856.935437
53000,2014.295747
53000,3248.713682
52600,1875.503102
52100,3556.003819
52000,1424.681108
52000,2861.652983
52000,1586.324523
51500,1829.476018
51360,3578.367024
51200,1769.208122
51100,1312.95893
51000,2455.951739
50700,2996.448658
50500,1759.63757
50300,1670.976158
50100,0
50094,1993.258089
50048,1380.984823
49700,4338.310004
49000,4877.461624
49000,2019.541724
48500,9163.013462
48500,1939.018113
48400,2625.5776
48250,7216.836598
48200,1753.549651
48000,1217.867206
47800,3657.790001
47800,3309.4145
47700,2732.960693
47000,1659.812033
47000,2481.948615
47000,1774.092761
46530,1572.082038
46400,2063.051846
46300,4104.80213
46000,3654.755159
46000,2039.460192
46000,6774.369444
45560,4045.776854
45500,2137.672485
45350,822.3530885
45100,2064.011168
45000,1496.3512
45000,2061.022711
45000,5898.704222
45000,2583.883274
45000,2371.942571
44700,2196.641879
44300,8170.670973
44000,2479.693109
44000,3497.838279
43500,6256.674159
43500,2223.788773
43450,2955.74603
43000,1984.535173
43000,779.3167545
42800,1916.570874
42700,4190.303284
42000,5548.477567
42000,1366.011065
41500,3007.359789
41300,2541.022311
41000,3726.876725
41000,6773.346989
41000,9902.071928
41000,5602.532147
40900,1212.456732
40700,2849.049274
40700,1801.689883
40330,3526.21549
40300,1760.822116
40100,159.4806894
40100,1799.493895
40025,919.5139259
40000,4890.984776
40000,1843.413168
40000,3776.331688
40000,3315.38342
40000,3839.82159
40000,2076.824767
40000,2061.476714
39620,3130.05219
39500,2132.823452
39170,860.725969
39000,2398.938752
39000,1703.478124
39000,1343.572404
39000,6044.548046
38500,2780.346912
38500,1270.361482
38500,3894.804682
38270,3080.448945
38000,1052.026837
38000,1772.395012
37900,3288.389836
37500,1937.502442
37500,3007.204999
37400,1852.723071
37350,0
37000,1620.784836
37000,2126.87549
37000,2867.048243
37000,1537.058921
37000,2169.918579
36900,2229.037435
36900,2216.793515
36800,14688.3129
36500,4692.235455
36500,4128.177722
36200,2938.236031
36000,3471.592751
36000,2187.63164
36000,1713.803123
36000,2285.644059
35800,4416.111411
35600,1734.106828
35505,9652.444306
35500,1948.3206
35500,6211.400261
35480,2978.562721
35400,2546.983616
35300,6507.23659
35200,12923.85123
35200,1371.774525
35050,7281.916401
35000,11082.035
35000,1035.923314
35000,1920.074371
35000,5769.672307
35000,1087.230898
35000,3382.847887
35000,3877.438564
35000,2305.115027
35000,2996.15824
35000,2354.930245
35000,953.0752169
34500,1701.539761
34500,2364.65574
34000,5770.510324
34000,17395.55563
34000,2894.032611
34000,392.1217828
33801,3217.041955
33500,3060.975283
33400,2188.837882
33000,2285.238624
33000,2642.083453
33000,8586.474963
33000,1888.111782
32900,2940.779591
32500,2734.6736
32360,44.9350004
32250,13833.28159
32100,7035.236083
32000,4129.496467
31600,1520.777552
31500,3733.580748
31500,2324.60893
31200,1870.950363
31000,1695.031056
31000,8890.372556
31000,2327.379087
30800,2646.502783
30800,2312.85703
30700,1412.303899
30700,6784.109497
30600,3016.498787
30500,3643.483251
30500,4525.025898
30300,2082.266149
30300,2117.235006
30300,3357.467339
30300,1766.925693
30250,2480.976749
30200,3545.47428
30000,6509.542038
30000,1151.621559
30000,2662.344985
30000,3059.017927
30000,1714.320514
29500,2042.449628
29500,5144.178377
29400,2286.033827
29300,1904.740875
29300,1825.795813
29266,1974.865874
29100,15368.30711
29100,3732.068746
29100,2097.323922
29000,6586.340246
29000,2958.048316
29000,2854.214549
29000,4560.27378
29000,3022.888482
29000,2174.362267
28900,3568.148334
28550,2096.935396
28500,2989.807788
28500,10444.00276
28500,1962.148374
28000,3653.327437
28000,2333.071053
28000,3036.023528
28000,4802.050165
28000,3515.190901
27800,11.86247607
27800,1827.586434
27500,2070.855279
27500,6298.868727
27450,2454.605783
27300,2593.294154
27300,2789.503811
27300,1117.107279
27200,1718.383247
27200,3664.537092
27200,1149.512837
27160,7521.732233
27100,1065.110657
27100,8562.937
27000,2074.962197
27000,1262.506995
27000,1521.278513
26800,2590.912682
26500,1457.054483
26500,6669.235014
26360,3634.144794
26300,2494.285722
26300,3859.92316
26200,1324.020971
26000,5590.028429
26000,9354.356185
26000,24579.71206
25920,1670.504661
25900,21.23466378
25900,2118.872587
25900,2156.058203
25500,3670.32979
25500,3639.795485
25500,313.7558002
25500,2752.70159
25500,2608.513409
25450,2594.122232
25360,1886.760129
25300,2051.633512
25300,3872.210426
25300,2810.106184
25240,1546.65048
25200,4949.563084
25200,5154.092334
25200,2054.89685
25100,1289.334935
25000,3225.792076
25000,1516.505994
25000,1947.616114
25000,1608.067397
25000,1752.645165
25000,4615.466087
25000,2076.953073
25000,6119.241668
25000,1960.284081
24800,2447.250041
24300,2963.031068
24200,1906.426745
24000,1737.522267
24000,3865.609512
24000,2196.89595
23800,2129.296722
23500,1290.664053
23300,4677.976379
23300,1987.078825
23300,2418.569903
23250,3087.620046
23100,1646.705284
23003,3464.481249
23000,2116.358673
23000,4644.49975
23000,3826.93673
23000,4687.145318
22950,1182.847188
22700,984.3089517
22700,5487.271009
22700,4209.763485
22500,2495.941118
22300,7410.448026
22300,4291.273154
22300,2196.91531
22200,4715.103297
22200,1308.125628
22200,3312.166708
22150,8215.334639
21800,4472.193217
21500,4222.155033
21500,0
21500,3176.178979
21500,1949.917413
21290,4174.770988
21100,3206.942603
21000,2634.850652
21000,3000.071555
21000,1585.67263
21000,2050.690461
20900,1612.670597
20900,4001.268817
20804,1842.187513
20700,3500.559401
20700,1858.109027
20700,6275.758392
20700,1753.341418
20500,2217.63571
20500,1378.173859
20450,2916.060231
20300,2234.396056
20300,2935.190974
20250,2095.438919
20200,2988.460943
20130,2230.781864
20000,4740.660998
20000,2992.004445
20000,7456.027619
20000,1953.069181
20000,2697.462964
20000,1649.675631
20000,4906.185157
20000,1982.148009
20000,1210.787858
20000,1219.835742
20000,1205.860923
20000,3817.547181
20000,1724.890608
20000,2301.495537
19550,5806.986975
19500,12675.88076
19500,2134.96169
19500,1586.387397
19500,3511.250209
19500,2570.447467
19480,5583.095019
19300,2822.655341
19300,3205.195279
19250,1962.860424
19200,2177.649601
19040,2572.706957
19000,1747.117285
19000,4189.527898
19000,5278.907586
19000,4182.201674
19000,1728.895892
19000,3392.251286
19000,25.80720339
19000,13729.08292
19000,1969.712658
18900,2108.753281
18800,3518.91167
18750,1879.602555
18750,3721.66455
18700,1885.129249
18500,4695.946156
18500,4894.971686
18500,6338.400238
18500,2429.632793
18400,374.5424188
18400,1824.956432
18250,11368.40818
18200,6918.68531
18200,2693.590466
18200,1422.414764
18100,5484.424819
18050,1.927862845
18000,4790.382049
18000,6877.968033
18000,2028.457347
18000,2433.487423
18000,220.9927794
18000,1611.173259
17870,2964.931679
17600,1869.811084
17590,1696.741793
17500,1913.429693
17500,1544.626761
17400,1567.251221
17400,2580.775279
17350,2054.966709
17300,3035.144354
17240,1970.560368
17200,517.2853141
17100,2315.746756
17100,1717.953428
17000,3444.273477
17000,2839.051719
17000,4339.562221
17000,3095.799398
17000,2045.956834
17000,1345.491965
17000,2251.709309
17000,4064.91385
17000,1706.280561
17000,1587.276637
16860,2484.086178
16800,1331.364504
16750,2169.957212
16700,2755.186031
16600,1923.518449
16550,22.60170222
16550,2290.340443
16500,6229.76455
16500,878.8293158
16460,4454.989752
16400,14388.47723
16286,2852.127985
16250,2357.287427
16200,2451.878122
16100,3405.962384
16021,1410.815857
16004,1229.790179
16000,3201.729241
16000,989.0769488
16000,1187.972871
16000,1793.57021
16000,5352.759895
16000,5196.074926
16000,1971.185458
16000,2491.803952
16000,5306.000389
16000,1787.3239
16000,1770.090256
16000,2150.986498
16000,2165.164043
15800,2562.01616
15800,4820.245966
15800,2040.819987
15800,4303.41556
15800,2716.039702
15750,2849.628519
15700,39161.36078
15600,3247.876017
15500,2436.598022
15500,3056.70862
15500,2609.186021
15400,2628.652764
15300,2429.821992
15300,1770.847446
15220,2660.298885
15200,1829.930719
15200,2888.657311
15100,1894.117993
15000,1987.877591
15000,1658.067899
15000,1694.267369
15000,1870.930152
15000,2688.909834
15000,6700.613284
15000,2295.917341
15000,3105.73676
15000,1665.174875
15000,1754.027813
15000,1593.654951
15000,1636.51524
15000,5545.626508
15000,1911.328125
15000,5500.111273
15000,1325.909053
15000,4955.250784
15000,2387.813082
15000,2984.283428
15000,3080.849354
15000,2050.84602
15000,1917.926479
14850,1399.642541
14850,3507.072277
14650,3097.975324
14600,6671.514661
14500,2387.376135
14500,2514.846879
14500,1583.413293
14500,53.81622765
14500,9536.227035
14450,1758.385159
14400,2515.506871
14300,11.80401933
14250,2259.646259
14250,1589.4069
14250,4459.446318
14200,1601.125866
14200,16.34985762
14050,2107.576288
14000,2568.781802
14000,2894.001308
14000,2157.273272
14000,2700.2219
14000,2885.584118
14000,2753.558511
14000,3672.139347
14000,2336.176695
14000,2110.136786
14000,1619.929743
14000,2419.499215
13800,1481.926861
13800,5192.763092
13750,1962.75316
13550,324.5906641
13550,3847.693839
13500,3191.723695
13300,5.958284057
13200,2400.85056
13200,3317.200414
13150,6618.368185
13100,2409.820541
13000,1857.384123
13000,5568.694492
13000,5523.724216
13000,1118.455304
13000,2473.021745
13000,2236.006386
13000,4406.564029
12750,1966.717335
12750,2512.805202
12700,4672.623302
12700,5727.417941
12550,5984.14452
12500,2479.330541
12500,1971.401821
12500,1315.330837
12500,3043.779328
12500,3839.600046
12500,2566.276119
12400,4858.406504
12350,1444.904951
12300,2433.528227
12300,1648.700044
12250,2807.285179
12200,2168.244057
12000,0
12000,2636.91522
12000,1828.710726
12000,1832.752289
12000,1316.78747
12000,4995.79064
11900,993.7303324
11600,3064.85899
11600,2040.247557
11500,2274.028529
11500,1981.195668
11500,3993.934491
11500,5756.830435
11500,3540.718977
11500,2552.886457
11500,6701.018099
11500,3111.058475
11450,1431.617711
11450,1503.41928
11450,1873.581242
11400,9275.324957
11350,2935.800929
11300,2788.245288
11280,15345.23748
11250,1966.780412
11250,3106.233329
11200,928.3894076
11200,6108.361296
11200,9.450089565
11200,3500.477911
11200,7245.009398
11150,3908.689601
11100,4712.649859
11100,1048.137809
11000,1417.348976
11000,2303.225982
11000,6781.772443
11000,5525.997984
11000,3924.519892
11000,2690.693519
11000,2952.020295
11000,2359.711395
11000,2749.000244
11000,2194.23322
11000,4764.541198
10950,1357.682478
10900,2368.096108
10800,2510.650724
10750,1670.588015
10750,1979.147345
10650,2220.568954
10560,3421.494106
10550,2439.86466
10550,1329.982716
10540,2313.871599
10500,1771.710218
10500,2050.919407
10500,800.2235622
10500,10682.27252
10500,2731.17896
10500,4264.92506
10500,4447.098537
10450,5252.239492
10400,4774.862996
10400,3326.131284
10400,3956.405922
10350,1244.725633
10300,8140.711302
10250,3623.631275
10250,982.5727895
10200,2617.522954
10200,1565.509315
10200,3991.238301
10150,6535.456064
10100,2303.766652
10050,2476.256185
10000,2851.348743
10000,19144.4298
10000,3494.863288
10000,2708.986986
10000,2087.896332
10000,1588.159323
10000,2185.547769
10000,1413.284669
10000,1306.971619
10000,1479.670358
10000,2380.746257
10000,3632.642724
10000,2942.094715
10000,2910.731664
10000,15843.46874
10000,2312.741255
10000,2066.510774
10000,2140.941526
10000,1391.754496
10000,1421.910078
10000,1759.723497
10000,1903.151417
10000,5050.811074
10000,1502.873197
9800,2810.062528
9750,2688.071386
9750,1760.022669
9700,2837.564399
9650,3136.966589
9600,40837.61984
9550,1935.800987
9550,2989.352573
9500,4599.620424
9500,38.65564042
9500,3569.796017
9500,3418.326918
9350,1486.483859
9300,33.63451502
9300,2224.913983
9250,1742.464691
9192,2088.669771
9140,1600.905697
9100,2753.053089
9050,2388.186844
9050,1987.579634
9000,2624.075736
9000,4794.725869
9000,6489.099214
9000,3798.097345
9000,3190.487081
9000,4074.280417
9000,1952.019223
9000,3491.934309
9000,6818.90288
9000,1461.04844
9000,3040.726404
8950,5735.330651
8900,2931.803444
8900,4549.881773
8900,1340.121609
8900,5322.011189
8800,311.8292139
8750,1606.272454
8750,3544.013156
8750,2085.688475
8750,1596.18973
8750,1895.222345
8750,4231.075135
8750,1757.337377
8750,1688.03356
8750,2380.411616
8750,2804.357404
8600,3984.717688
8500,3679.158658
8500,2707.811439
8400,2259.025388
8400,5646.439647
8400,4011.902608
8400,3393.115899
8300,2197.941451
8300,4247.731781
8300,6911.70767
8300,1312.562945
8300,1749.910442
8250,117.0501164
8250,2627.368631
8250,1986.477876
8200,5454.116009
8200,3190.559802
8200,1931.634582
8160,2185.994469
8150,2352.381902
8120,3146.795367
8100,2023.591479
8100,5422.315113
8100,2733.391192
8100,73.21424038
8050,7299.61968
8050,3069.679033
8050,1706.045836
8030,1630.120795
8000,1842.307627
8000,9099.236012
8000,1481.972442
8000,2094.310894
8000,3973.68846
8000,2024.474502
8000,2274.872904
8000,2715.551012
8000,1202.425283
8000,3059.709784
8000,4012.344355
8000,1740.257829
8000,2518.044667
8000,2114.495141
8000,1406.613051
8000,2359.230687
8000,7614.215841
7950,2517.038503
7850,1232.703029
7800,1723.752902
7800,2995.397282
7800,1747.780252
7750,4092.316378
7700,2386.730079
7700,4533.36055
7650,1677.117428
7600,2536.052537
7600,2438.376098
7550,2193.050457
7500,3632.586851
7500,1731.421056
7500,1917.23431
7500,2837.831688
7500,2051.714884
7500,4838.282714
7500,2242.616605
7500,2640.249389
7470,2233.443663
7450,7.929761599
7450,1049.555319
7400,2405.517596
7300,3259.122391
7300,2973.910034
7250,2163.07313
7250,1964.953693
7200,1997.406832
7200,2645.306812
7180,2547.737608
7170,6042.00773
7150,2306.781621
7150,1968.557196
7050,2333.194958
7050,3264.307584
7000,1603.140562
7000,4692.276154
7000,3063.946862
7000,4304.31796
7000,1680.142163
7000,2095.306362
7000,5522.793233
7000,2950.960633
7000,3426.758479
7000,3997.030628
7000,1501.169517
7000,1865.932024
7000,2148.776191
7000,2063.560664
7000,4379.311595
7000,1545.52161
7000,2289.771579
6900,1876.506156
6900,2359.356889
6900,3635.634807
6800,5256.110656
6800,1852.027726
6750,3193.621588
6750,1811.711252
6750,2291.950787
6700,3882.908518
6700,11160.65005
6700,2090.261438
6650,2139.230313
6650,2683.788112
6600,1455.69663
6600,1849.347247
6600,1955.316385
6600,1107.441047
6600,3366.027495
6600,1645.215142
6550,3548.950613
6550,4194.907482
6550,2302.56239
6500,1975.015518
6500,3247.752934
6500,3590.83
6500,18166.22755
6500,2649.908658
6500,2114.33824
6500,2772.828802
6500,3778.894186
6500,1976.608722
6500,1846.687279
6500,2243.349394
6500,4683.82523
6500,2961.305935
6400,2879.583139
6400,5618.05182
6350,1555.141551
6300,1666.878319
6300,4228.444094
6300,4885.267745
6250,2563.168519
6250,11.02879408
6250,1742.521754
6250,2650.932523
6250,2150.92451
6250,1973.103861
6250,1624.590307
6200,13410.34525
6200,2321.298904
6200,6026.169774
6200,5033.203054
6100,1926.348601
6100,2749.332196
6100,2363.203398
6000,5681.349705
6000,7977.035089
6000,3925.942726
6000,2491.949516
6000,1958.031184
6000,1323.89634
6000,43495.51002
6000,4463.618631
6000,15952.64349
6000,3.413844822
6000,4360.942031
6000,2322.600215
6000,14727.80192
6000,3449.16055
6000,2545.280738
5900,1779.80352
5900,2079.734815
5850,2147.339669
5850,2715.504937
5810,711.4120283
5800,666.0658986
5800,2641.481139
5800,3039.791153
5800,4158.80741
5750,2508.880895
5750,2224.563515
5750,3713.295524
5750,4565.222041
5700,3183.737494
5700,1685.643641
5700,2940.43992
5700,1475.133987
5700,2269.007643
5700,2639.297023
5700,14.74443955
5650,1078.068609
5600,7.698029174
5600,4385.062745
5600,2009.150058
5600,2703.659557
5500,2589.575886
5500,3743.917992
5500,3785.605858
5500,801.3906315
5500,3456.892754
5500,1869.67201
5500,1914.639218
5500,3408.450817
5500,2497.866884
5500,1355.149738
5500,2194.312072
5500,3408.977103
5500,3858.980756
5450,2132.214306
5450,1328.008056
5450,2075.319439
5450,4347.021948
5400,3252.639767
5350,2395.369212
5350,2253.699491
5300,2651.169571
5300,1238.922136
5300,1944.040474
5300,2009.609504
5300,1711.986773
5260,3756.714612
5250,1812.801999
5250,2371.257886
5200,5.254554007
5200,4015.385673
5200,2497.287216
5150,2741.065271
5130,977.705893
5100,1232.481982
5100,1371.662161
5100,1808.618547
5100,4953.615338
5100,1614.92825
5100,3437.877821
5100,2871.084439
5090,2299.187131
